age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
29,170257,Freelancer,Masters,Tier-2,Own,Lower,Single,Arranged,0,26.5
22,174685,Business Owner,Masters,Rural,Own,Upper-Middle,Divorced,Love,0,19.5
24,72778,Doctor,Masters,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,20.0
34,102001,CA,PhD,Tier-1,Own,Middle,Divorced,Love,0,21.0
26,152638,Private Job,Diploma,Tier-2,Own,Lower,Divorced,Love,0,17.5
31,119537,CA,PhD,Tier-2,Own,Upper-Middle,Single,Arranged,0,27.5
37,193462,Freelancer,PhD,Tier-1,Rented,Upper,Divorced,Love,0,19.5
33,183887,CA,PhD,Tier-1,Own,Upper-Middle,Single,Arranged,0,32.0
25,166623,Government Officer,PhD,Tier-3,Own,Lower,Divorced,Arranged,1,30.0
35,119603,Software Engineer,Bachelors,Tier-1,Rented,Upper-Middle,Married,Arranged,0,13.5
37,186277,Doctor,PhD,Tier-2,Rented,Upper,Married,Love,0,16.5
39,168560,Government Officer,Masters,Tier-1,Rented,Lower,Married,Arranged,1,23.0
32,54313,Government Officer,Bachelors,Rural,Own,Upper,Married,Love,1,14.5
22,86300,Software Engineer,Bachelors,Rural,Own,Upper,Single,Love,0,20.0
22,190722,Doctor,PhD,Rural,Rented,Middle,Divorced,Arranged,0,22.0
36,20521,Freelancer,Bachelors,Tier-2,Rented,Upper-Middle,Married,Arranged,0,5.0
26,174221,Software Engineer,Diploma,Tier-3,Rented,Upper,Single,Love,0,21.5
28,29037,Business Owner,Bachelors,Tier-1,Rented,Middle,Divorced,Arranged,0,13.0
30,133855,Government Officer,Bachelors,Tier-1,Rented,Middle,Single,Love,1,28.5
31,23894,Business Owner,Bachelors,Tier-2,Own,Upper-Middle,Married,Love,0,8.0
40,171503,Business Owner,PhD,Rural,Rented,Upper-Middle,Married,Arranged,0,14.5
30,36139,Business Owner,Bachelors,Tier-1,Own,Lower,Divorced,Arranged,0,16.5
23,29228,Doctor,Bachelors,Tier-2,Rented,Upper-Middle,Married,Arranged,0,8.5
29,82686,CA,Diploma,Rural,Rented,Upper,Single,Love,0,16.0
23,196984,Doctor,Diploma,Tier-1,Own,Upper-Middle,Divorced,Love,0,23.0
40,107186,Private Job,Masters,Tier-3,Rented,Middle,Single,Love,0,18.0
32,175173,Business Owner,Masters,Tier-3,Rented,Middle,Divorced,Love,0,17.5
27,23153,Business Owner,Bachelors,Rural,Own,Middle,Single,Love,0,16.0
33,81048,CA,Masters,Rural,Rented,Upper,Single,Arranged,0,20.0
30,171164,Business Owner,Masters,Tier-3,Own,Lower,Single,Love,0,25.5
28,177226,Government Officer,Masters,Tier-1,Own,Upper-Middle,Divorced,Arranged,1,31.5
31,79548,Doctor,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,11.0
30,128278,Government Officer,PhD,Tier-1,Own,Upper-Middle,Married,Love,1,23.0
22,87141,Software Engineer,Bachelors,Rural,Own,Middle,Divorced,Love,0,15.0
26,156745,CA,Diploma,Tier-1,Rented,Lower,Single,Love,0,22.5
36,105775,Private Job,Diploma,Tier-3,Own,Middle,Single,Arranged,0,21.0
39,79806,Software Engineer,Diploma,Tier-3,Rented,Upper,Married,Love,0,6.5
22,96732,Freelancer,PhD,Tier-3,Own,Upper,Divorced,Love,0,15.5
31,65895,Business Owner,Masters,Tier-1,Rented,Upper-Middle,Married,Arranged,0,11.0
25,163397,Doctor,Diploma,Tier-2,Rented,Upper-Middle,Married,Love,0,12.5
34,146465,Software Engineer,Bachelors,Tier-3,Own,Middle,Single,Love,0,24.0
37,45082,Private Job,Bachelors,Tier-2,Rented,Middle,Married,Arranged,0,7.0
26,86764,Freelancer,PhD,Tier-3,Own,Upper,Married,Love,0,10.0
24,93344,Private Job,PhD,Tier-3,Rented,Lower,Married,Arranged,0,10.5
32,45926,Software Engineer,Bachelors,Tier-2,Rented,Middle,Married,Arranged,0,9.0
38,126990,Private Job,Bachelors,Tier-1,Rented,Middle,Married,Love,0,10.0
38,133145,Private Job,PhD,Rural,Own,Middle,Married,Love,0,12.5
28,197863,Software Engineer,PhD,Tier-1,Rented,Middle,Single,Love,0,27.5
34,134116,Private Job,Masters,Tier-1,Own,Lower,Married,Love,0,14.5
26,140859,Government Officer,PhD,Tier-3,Own,Upper-Middle,Divorced,Arranged,1,29.0
34,189367,Business Owner,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,15.0
23,189732,Government Officer,Bachelors,Tier-3,Rented,Middle,Single,Love,1,29.0
39,68503,Business Owner,PhD,Tier-3,Own,Lower,Single,Love,0,21.0
38,140234,Doctor,Diploma,Tier-2,Rented,Upper,Married,Love,0,11.5
39,151862,CA,Diploma,Tier-2,Own,Upper-Middle,Married,Love,0,14.5
31,21404,Private Job,Masters,Tier-1,Own,Upper,Divorced,Arranged,0,16.0
34,58764,Freelancer,Masters,Rural,Rented,Lower,Married,Love,0,3.5
31,30320,Freelancer,Bachelors,Rural,Own,Upper-Middle,Divorced,Arranged,0,11.5
36,135310,CA,Bachelors,Tier-2,Own,Upper,Married,Arranged,0,16.5
23,165648,Government Officer,Masters,Rural,Rented,Upper,Married,Arranged,1,20.0
38,25772,Government Officer,Diploma,Tier-3,Own,Upper-Middle,Single,Love,1,23.0
29,160315,CA,PhD,Rural,Own,Lower,Single,Love,0,26.0
28,69716,Doctor,Diploma,Tier-3,Rented,Middle,Single,Love,0,16.5
37,129548,CA,Diploma,Tier-1,Rented,Upper,Single,Love,0,21.0
34,142599,Freelancer,Diploma,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,17.0
35,122884,Software Engineer,Bachelors,Tier-2,Rented,Middle,Married,Arranged,0,13.0
38,164455,Freelancer,PhD,Tier-3,Rented,Middle,Single,Love,0,21.0
36,104285,Private Job,Bachelors,Tier-1,Own,Middle,Married,Arranged,0,14.0
32,177414,Business Owner,Masters,Rural,Own,Upper-Middle,Single,Arranged,0,26.5
37,44413,Government Officer,Diploma,Tier-2,Rented,Lower,Divorced,Love,1,17.0
30,34450,Private Job,Bachelors,Rural,Own,Lower,Divorced,Arranged,0,12.5
32,187968,Freelancer,PhD,Tier-2,Own,Upper,Divorced,Arranged,0,23.0
23,64539,Freelancer,Bachelors,Tier-3,Rented,Upper,Married,Love,0,4.0
25,183507,Business Owner,Masters,Rural,Rented,Lower,Divorced,Arranged,0,19.0
37,155780,Government Officer,Masters,Tier-2,Rented,Upper,Divorced,Arranged,1,26.5
31,43980,Business Owner,Masters,Tier-2,Own,Lower,Single,Love,0,20.0
30,137296,Government Officer,Bachelors,Tier-1,Rented,Middle,Married,Love,1,18.5
26,125282,Doctor,PhD,Tier-3,Own,Lower,Single,Arranged,0,27.5
32,131403,Doctor,Masters,Tier-1,Rented,Middle,Married,Arranged,0,16.0
30,58727,Doctor,Bachelors,Rural,Rented,Middle,Divorced,Love,0,11.0
27,45422,Freelancer,Masters,Tier-3,Rented,Middle,Single,Arranged,0,16.0
32,83504,Private Job,Diploma,Rural,Own,Lower,Single,Love,0,17.0
23,108460,Government Officer,Masters,Tier-1,Rented,Middle,Single,Arranged,1,30.0
37,195789,Doctor,Diploma,Rural,Rented,Middle,Divorced,Arranged,0,19.0
34,121959,Private Job,Diploma,Rural,Rented,Upper-Middle,Married,Arranged,0,8.0
35,158902,Freelancer,Diploma,Rural,Own,Middle,Divorced,Arranged,0,16.5
24,79722,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,19.5
31,180411,Government Officer,Diploma,Tier-2,Rented,Middle,Single,Arranged,1,31.0
28,128429,CA,Diploma,Tier-3,Rented,Middle,Divorced,Love,0,14.0
27,144414,CA,Bachelors,Tier-3,Own,Lower,Married,Love,0,14.0
38,193105,Software Engineer,Bachelors,Tier-3,Rented,Upper-Middle,Single,Love,0,23.5
24,109758,Private Job,Masters,Tier-1,Own,Upper,Single,Love,0,23.0
25,167306,Private Job,Bachelors,Tier-1,Rented,Middle,Divorced,Love,0,17.0
37,49152,Business Owner,Masters,Tier-3,Rented,Lower,Married,Love,0,6.0
28,131850,Software Engineer,Diploma,Tier-3,Rented,Upper-Middle,Single,Love,0,19.5
31,132706,Government Officer,Masters,Rural,Own,Upper,Married,Arranged,1,21.5
34,58736,Freelancer,Bachelors,Tier-3,Own,Upper-Middle,Married,Love,0,6.5
40,163331,CA,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,24.0
40,98112,Business Owner,Masters,Rural,Own,Upper,Married,Arranged,0,12.5
40,171480,CA,Masters,Tier-1,Own,Upper-Middle,Married,Love,0,18.5
32,40466,Private Job,Bachelors,Tier-1,Own,Lower,Single,Arranged,0,21.0
22,156220,Private Job,PhD,Tier-2,Rented,Upper,Single,Arranged,0,24.5
23,92679,Business Owner,PhD,Tier-3,Own,Lower,Married,Love,0,12.5
33,43191,Doctor,Bachelors,Tier-3,Own,Lower,Married,Arranged,0,11.5
35,156479,Business Owner,PhD,Rural,Rented,Upper,Divorced,Love,0,16.5
36,197581,Freelancer,Diploma,Tier-3,Own,Middle,Single,Arranged,0,24.5
37,60429,Freelancer,PhD,Tier-3,Rented,Upper,Divorced,Arranged,0,13.0
34,128820,Doctor,Bachelors,Tier-1,Rented,Upper-Middle,Single,Love,0,22.5
37,105624,CA,Masters,Tier-2,Rented,Lower,Divorced,Arranged,0,18.0
29,128690,Freelancer,Bachelors,Rural,Rented,Middle,Divorced,Love,0,11.0
37,95880,Private Job,Bachelors,Tier-2,Own,Lower,Divorced,Love,0,15.5
32,196486,Business Owner,Masters,Tier-2,Own,Middle,Divorced,Arranged,0,24.5
23,126098,CA,PhD,Rural,Own,Lower,Single,Love,0,24.0
38,166523,Government Officer,Diploma,Tier-2,Rented,Middle,Single,Arranged,1,30.0
39,72977,Freelancer,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,11.5
32,115940,CA,Bachelors,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,20.5
35,114036,Doctor,PhD,Tier-3,Rented,Lower,Divorced,Love,0,17.0
32,189675,Freelancer,PhD,Tier-3,Own,Upper,Single,Love,0,25.0
24,55103,Software Engineer,Bachelors,Tier-3,Own,Upper,Single,Arranged,0,21.5
37,68215,Freelancer,Bachelors,Tier-3,Rented,Middle,Divorced,Love,0,9.0
28,117250,Business Owner,Diploma,Tier-2,Own,Lower,Divorced,Love,0,16.5
27,70213,Business Owner,Diploma,Tier-1,Own,Middle,Divorced,Arranged,0,17.5
34,27325,Freelancer,Diploma,Tier-3,Rented,Upper-Middle,Married,Love,0,1.0
30,180960,Doctor,PhD,Tier-1,Rented,Upper-Middle,Divorced,Love,0,22.5
25,190555,Private Job,Bachelors,Tier-1,Rented,Upper,Divorced,Arranged,0,20.5
28,172082,Doctor,Bachelors,Tier-3,Rented,Upper-Middle,Single,Arranged,0,25.0
28,153526,Private Job,PhD,Tier-2,Rented,Lower,Married,Love,0,12.5
29,104732,Private Job,Bachelors,Tier-3,Own,Middle,Married,Love,0,10.0
28,141914,Doctor,Diploma,Rural,Rented,Upper-Middle,Single,Love,0,19.5
39,69556,Software Engineer,Diploma,Rural,Rented,Lower,Divorced,Arranged,0,12.0
32,38207,Business Owner,Bachelors,Tier-2,Own,Middle,Married,Arranged,0,10.5
32,39891,Business Owner,Diploma,Rural,Own,Middle,Divorced,Arranged,0,12.5
23,127547,Freelancer,Bachelors,Tier-3,Own,Upper,Divorced,Love,0,15.0
23,192395,Private Job,Masters,Rural,Own,Upper-Middle,Divorced,Love,0,19.5
22,94401,Software Engineer,Bachelors,Tier-2,Own,Upper-Middle,Married,Arranged,0,14.5
26,35092,Freelancer,Masters,Tier-2,Own,Lower,Single,Arranged,0,19.5
22,81423,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,13.0
40,42186,Government Officer,Masters,Tier-2,Own,Upper-Middle,Single,Arranged,1,29.0
31,117819,Doctor,Diploma,Tier-3,Own,Middle,Married,Arranged,0,14.0
39,29312,Government Officer,Diploma,Rural,Own,Middle,Single,Love,1,22.0
28,122305,Freelancer,PhD,Tier-1,Own,Upper,Married,Arranged,0,16.0
25,158592,CA,Diploma,Rural,Own,Upper,Divorced,Arranged,0,19.5
34,114283,Doctor,PhD,Rural,Rented,Upper-Middle,Married,Arranged,0,13.0
29,153846,CA,Bachelors,Tier-3,Own,Lower,Single,Arranged,0,26.5
33,158253,Business Owner,Diploma,Tier-2,Rented,Upper,Married,Arranged,0,12.5
35,70865,Freelancer,Bachelors,Tier-2,Rented,Upper,Married,Love,0,5.5
31,21633,CA,Diploma,Rural,Own,Middle,Divorced,Arranged,0,13.0
30,72377,CA,Bachelors,Tier-1,Rented,Upper,Married,Love,0,9.5
36,164106,Private Job,Diploma,Rural,Own,Upper-Middle,Single,Love,0,21.0
30,176461,Freelancer,Bachelors,Tier-3,Own,Lower,Single,Love,0,22.5
32,97654,Software Engineer,Bachelors,Rural,Own,Middle,Divorced,Love,0,15.5
22,163056,Business Owner,PhD,Tier-2,Own,Lower,Married,Love,0,17.0
35,53066,Software Engineer,PhD,Rural,Rented,Lower,Married,Love,0,7.5
36,80929,Business Owner,Bachelors,Tier-2,Rented,Upper,Divorced,Arranged,0,15.0
32,23341,Business Owner,Bachelors,Tier-3,Rented,Upper,Divorced,Arranged,0,11.0
37,72953,Doctor,Bachelors,Tier-1,Rented,Lower,Divorced,Love,0,15.0
31,150805,Private Job,Bachelors,Tier-2,Rented,Lower,Divorced,Arranged,0,17.5
39,116384,Doctor,Bachelors,Tier-3,Own,Upper,Married,Love,0,13.0
34,124594,Software Engineer,Diploma,Rural,Rented,Middle,Divorced,Love,0,13.0
39,38226,Software Engineer,PhD,Tier-2,Own,Middle,Single,Love,0,21.5
25,109584,Doctor,Diploma,Tier-3,Rented,Lower,Married,Arranged,0,10.5
36,161094,CA,PhD,Tier-1,Rented,Lower,Single,Arranged,0,28.0
24,37997,Private Job,Diploma,Tier-2,Own,Middle,Married,Love,0,6.5
38,161720,CA,PhD,Tier-3,Rented,Lower,Divorced,Love,0,19.0
29,141383,Business Owner,Diploma,Tier-1,Rented,Upper-Middle,Single,Arranged,0,23.0
22,22074,CA,Diploma,Rural,Rented,Upper-Middle,Married,Arranged,0,5.0
26,163774,Doctor,PhD,Rural,Rented,Upper-Middle,Married,Arranged,0,15.5
32,188108,Freelancer,Masters,Tier-3,Rented,Lower,Divorced,Arranged,0,18.0
30,26921,Business Owner,Bachelors,Tier-3,Own,Middle,Single,Love,0,17.0
24,120441,Private Job,Masters,Tier-2,Rented,Upper,Married,Arranged,0,12.0
24,106219,Software Engineer,Masters,Tier-2,Rented,Upper,Married,Arranged,0,13.0
31,106980,Software Engineer,PhD,Tier-2,Rented,Middle,Single,Love,0,22.0
34,188717,Software Engineer,Diploma,Tier-3,Rented,Middle,Single,Love,0,22.0
26,174467,Business Owner,Masters,Tier-3,Rented,Upper,Single,Arranged,0,24.5
37,191599,Doctor,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,24.0
30,189660,Government Officer,Masters,Tier-3,Rented,Upper-Middle,Married,Arranged,1,22.0
28,75770,Business Owner,Masters,Rural,Rented,Upper,Married,Love,0,6.5
35,179500,Doctor,PhD,Rural,Rented,Middle,Divorced,Arranged,0,21.0
35,123187,Software Engineer,PhD,Tier-2,Rented,Upper,Single,Arranged,0,25.0
23,130925,Government Officer,Masters,Tier-2,Rented,Middle,Divorced,Arranged,1,25.5
40,117268,Software Engineer,Masters,Tier-3,Rented,Upper,Married,Love,0,10.5
26,128383,Freelancer,Bachelors,Tier-3,Rented,Lower,Single,Arranged,0,19.0
23,153078,Government Officer,Masters,Tier-2,Rented,Middle,Divorced,Arranged,1,26.5
39,47792,Doctor,PhD,Tier-1,Own,Lower,Married,Arranged,0,15.5
25,82884,CA,Masters,Rural,Own,Upper-Middle,Divorced,Arranged,0,18.0
23,190052,Government Officer,Masters,Tier-1,Own,Middle,Single,Arranged,1,37.5
30,110799,Private Job,Masters,Tier-1,Own,Middle,Single,Arranged,0,25.5
26,127674,Government Officer,PhD,Rural,Rented,Upper-Middle,Single,Love,1,27.0
38,184607,Business Owner,Bachelors,Tier-1,Rented,Middle,Married,Arranged,0,16.0
28,196943,Private Job,PhD,Tier-3,Own,Upper-Middle,Married,Arranged,0,18.5
39,131493,CA,Diploma,Tier-1,Rented,Upper-Middle,Single,Love,0,21.5
25,150137,Private Job,Diploma,Tier-3,Own,Upper,Single,Arranged,0,23.5
27,171074,CA,PhD,Tier-3,Rented,Lower,Single,Arranged,0,26.5
36,169111,Software Engineer,PhD,Rural,Own,Middle,Married,Arranged,0,18.0
27,131502,Doctor,PhD,Tier-2,Rented,Lower,Divorced,Love,0,19.0
24,32156,Government Officer,Bachelors,Rural,Own,Middle,Divorced,Love,1,18.5
27,75893,Private Job,Diploma,Tier-3,Own,Upper,Married,Arranged,0,9.5
40,129768,Software Engineer,Masters,Tier-1,Rented,Lower,Divorced,Arranged,0,20.0
23,59069,Doctor,Diploma,Tier-2,Own,Middle,Single,Arranged,0,22.0
27,85462,Doctor,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Love,0,16.5
27,156946,Private Job,Diploma,Tier-3,Own,Middle,Married,Love,0,11.5
25,118461,CA,Diploma,Tier-3,Rented,Upper,Divorced,Arranged,0,15.5
23,149476,Software Engineer,Bachelors,Tier-1,Own,Upper,Married,Love,0,16.0
26,139246,Government Officer,Bachelors,Tier-3,Rented,Upper,Married,Love,1,16.5
25,187399,Software Engineer,PhD,Rural,Own,Lower,Married,Love,0,17.0
33,46731,Software Engineer,Bachelors,Tier-3,Rented,Lower,Single,Arranged,0,18.0
32,144255,Business Owner,PhD,Tier-2,Rented,Middle,Divorced,Arranged,0,20.0
39,177536,CA,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,30.5
30,188121,CA,Diploma,Tier-3,Own,Middle,Single,Love,0,25.0
34,71950,Freelancer,Masters,Tier-2,Own,Lower,Single,Love,0,19.5
28,90136,Business Owner,Masters,Rural,Own,Middle,Divorced,Love,0,15.5
32,167968,Software Engineer,Masters,Tier-2,Own,Upper,Divorced,Arranged,0,24.0
28,124574,Doctor,Diploma,Tier-3,Rented,Lower,Married,Arranged,0,11.5
33,68452,Doctor,Masters,Tier-1,Rented,Lower,Single,Arranged,0,22.5
28,47075,Business Owner,Bachelors,Tier-1,Rented,Upper,Married,Arranged,0,9.0
35,63956,Freelancer,Diploma,Tier-1,Own,Middle,Divorced,Love,0,13.0
30,190464,Private Job,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,19.5
36,20757,Doctor,Masters,Tier-3,Rented,Middle,Married,Arranged,0,8.5
24,176780,Private Job,Diploma,Tier-2,Own,Lower,Divorced,Arranged,0,20.5
22,87332,Private Job,Diploma,Tier-3,Rented,Upper,Married,Arranged,0,7.0
34,152297,CA,Diploma,Tier-2,Own,Upper,Divorced,Love,0,19.5
31,45681,CA,Diploma,Tier-1,Own,Upper-Middle,Married,Love,0,10.0
26,165239,CA,PhD,Tier-3,Rented,Middle,Married,Arranged,0,16.0
40,190820,Business Owner,PhD,Rural,Rented,Lower,Divorced,Arranged,0,20.5
29,30909,Private Job,PhD,Tier-1,Rented,Upper,Married,Love,0,7.5
37,191174,CA,Masters,Tier-3,Rented,Upper-Middle,Single,Love,0,24.5
25,146456,CA,Diploma,Tier-1,Own,Lower,Single,Arranged,0,27.0
34,88319,Private Job,Diploma,Tier-3,Rented,Upper,Single,Arranged,0,17.0
25,116635,Software Engineer,Bachelors,Tier-1,Rented,Upper-Middle,Single,Love,0,21.5
26,161201,Government Officer,Diploma,Rural,Own,Lower,Divorced,Arranged,1,26.0
36,125503,CA,Masters,Tier-3,Rented,Lower,Divorced,Love,0,16.0
38,40076,Private Job,Bachelors,Tier-1,Rented,Middle,Divorced,Love,0,11.0
40,132173,CA,Masters,Tier-3,Own,Upper,Single,Arranged,0,26.5
28,53202,Freelancer,Bachelors,Tier-1,Rented,Middle,Married,Arranged,0,7.5
32,197578,Software Engineer,PhD,Tier-1,Rented,Upper-Middle,Single,Arranged,0,29.5
37,149831,Software Engineer,Diploma,Tier-3,Own,Middle,Married,Love,0,13.0
33,62645,Doctor,Bachelors,Tier-2,Rented,Lower,Single,Love,0,18.5
37,38186,Private Job,PhD,Rural,Rented,Upper-Middle,Divorced,Arranged,0,11.5
34,127700,CA,Masters,Tier-1,Rented,Upper,Single,Love,0,23.0
25,163402,Private Job,PhD,Tier-1,Rented,Middle,Divorced,Arranged,0,21.0
29,60834,CA,Diploma,Tier-3,Own,Middle,Divorced,Love,0,14.0
40,103838,Doctor,Masters,Tier-3,Rented,Upper-Middle,Single,Love,0,20.5
27,32359,Software Engineer,Bachelors,Tier-2,Own,Lower,Divorced,Love,0,14.5
25,24230,Private Job,Bachelors,Tier-1,Own,Upper-Middle,Married,Love,0,8.0
37,154468,Government Officer,Masters,Tier-2,Own,Upper-Middle,Single,Arranged,1,34.5
38,81267,Business Owner,Diploma,Rural,Rented,Upper,Married,Love,0,5.0
33,187604,Business Owner,Masters,Tier-1,Own,Upper,Single,Love,0,28.0
32,27085,Software Engineer,Diploma,Tier-1,Own,Middle,Single,Arranged,0,21.0
31,36768,Government Officer,Bachelors,Rural,Own,Lower,Divorced,Arranged,1,20.5
32,190701,Government Officer,Diploma,Tier-1,Own,Upper,Married,Arranged,1,25.5
37,75224,Freelancer,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,7.5
38,177062,Government Officer,Bachelors,Tier-2,Rented,Lower,Single,Love,1,29.5
36,116052,Business Owner,PhD,Rural,Own,Upper,Married,Love,0,12.5
30,22724,Business Owner,PhD,Tier-3,Own,Middle,Divorced,Arranged,0,16.0
38,127779,Software Engineer,Bachelors,Tier-3,Own,Lower,Single,Love,0,23.0
36,72530,Freelancer,Masters,Tier-1,Rented,Upper,Married,Love,0,7.5
27,38242,Software Engineer,PhD,Tier-2,Rented,Lower,Married,Arranged,0,10.5
40,120653,Software Engineer,Bachelors,Tier-1,Own,Upper-Middle,Married,Love,0,15.0
27,42958,Software Engineer,Masters,Rural,Own,Upper,Married,Arranged,0,11.0
38,132045,Business Owner,PhD,Tier-2,Rented,Upper,Single,Arranged,0,24.5
24,168820,Government Officer,Diploma,Tier-1,Rented,Upper,Divorced,Arranged,1,26.0
24,74651,Business Owner,Diploma,Tier-2,Own,Middle,Divorced,Arranged,0,16.5
38,192965,Business Owner,Masters,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,24.5
22,191593,Business Owner,Diploma,Rural,Rented,Middle,Single,Love,0,20.5
31,94583,Freelancer,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,17.5
34,180499,Government Officer,Diploma,Tier-1,Own,Middle,Single,Love,1,33.0
37,82837,CA,Diploma,Tier-3,Rented,Upper-Middle,Married,Love,0,7.0
23,117344,Business Owner,Diploma,Rural,Own,Upper,Divorced,Love,0,14.5
39,105725,Business Owner,PhD,Tier-2,Own,Middle,Single,Love,0,24.0
40,165869,Business Owner,Masters,Rural,Own,Middle,Married,Love,0,14.0
26,33552,Doctor,Diploma,Rural,Rented,Middle,Married,Arranged,0,6.0
37,123818,CA,PhD,Tier-2,Own,Upper-Middle,Married,Love,0,16.0
24,158638,Business Owner,Bachelors,Tier-2,Own,Upper,Divorced,Arranged,0,21.5
27,81255,Freelancer,Diploma,Tier-3,Own,Middle,Married,Love,0,7.0
38,175309,Private Job,PhD,Tier-1,Own,Middle,Married,Arranged,0,19.5
25,183594,Software Engineer,Masters,Tier-2,Rented,Middle,Married,Love,0,15.0
37,104236,Software Engineer,Diploma,Tier-2,Own,Lower,Single,Love,0,22.0
26,101505,Private Job,Diploma,Rural,Own,Upper-Middle,Divorced,Love,0,13.0
31,40451,Business Owner,Bachelors,Tier-3,Own,Upper,Divorced,Love,0,13.0
25,102254,Doctor,Bachelors,Tier-1,Own,Lower,Single,Love,0,24.5
38,113030,Freelancer,Diploma,Tier-2,Own,Upper-Middle,Married,Arranged,0,11.5
24,65618,CA,Bachelors,Tier-3,Own,Upper-Middle,Married,Arranged,0,12.0
33,140802,CA,Bachelors,Tier-1,Rented,Middle,Divorced,Arranged,0,20.0
34,150994,Business Owner,Bachelors,Tier-2,Rented,Upper,Divorced,Love,0,16.5
22,129340,CA,PhD,Tier-1,Own,Upper,Divorced,Arranged,0,24.0
23,35723,Private Job,Masters,Tier-3,Rented,Middle,Married,Arranged,0,6.5
33,147493,Business Owner,Masters,Rural,Rented,Upper,Single,Love,0,20.0
37,66015,Private Job,Masters,Tier-2,Rented,Middle,Single,Arranged,0,19.0
31,199373,Private Job,Masters,Tier-3,Rented,Middle,Married,Arranged,0,14.5
39,31428,Software Engineer,Masters,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,13.5
25,61156,Government Officer,Diploma,Rural,Rented,Middle,Divorced,Love,1,16.0
31,143807,Doctor,Diploma,Tier-1,Rented,Upper,Divorced,Arranged,0,19.5
29,126020,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Single,Love,0,23.0
39,155242,Private Job,PhD,Rural,Rented,Upper-Middle,Single,Arranged,0,22.5
32,48013,Government Officer,PhD,Tier-2,Own,Middle,Single,Love,1,28.0
29,174684,Government Officer,Masters,Tier-1,Own,Lower,Divorced,Arranged,1,31.5
36,54854,Software Engineer,Bachelors,Rural,Rented,Middle,Divorced,Love,0,10.5
26,109583,CA,PhD,Rural,Own,Upper-Middle,Married,Love,0,13.0
22,172209,Software Engineer,Diploma,Tier-1,Own,Middle,Married,Arranged,0,18.5
38,166345,Business Owner,PhD,Tier-1,Rented,Lower,Married,Love,0,15.0
22,136044,Private Job,Masters,Rural,Rented,Upper-Middle,Married,Arranged,0,10.5
26,117416,Doctor,PhD,Tier-3,Rented,Upper,Single,Love,0,22.0
31,132936,CA,Masters,Rural,Own,Upper-Middle,Single,Arranged,0,25.5
23,157659,Software Engineer,Bachelors,Tier-2,Rented,Upper,Married,Arranged,0,14.5
26,189966,Doctor,PhD,Tier-2,Own,Upper,Married,Arranged,0,21.5
29,25879,Doctor,PhD,Tier-3,Own,Lower,Divorced,Arranged,0,17.5
32,183956,Private Job,Bachelors,Rural,Own,Upper-Middle,Married,Arranged,0,15.0
34,90946,Doctor,Diploma,Rural,Own,Upper,Married,Arranged,0,12.0
30,131814,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Married,Love,0,8.5
29,179831,Doctor,Masters,Tier-2,Own,Lower,Single,Love,0,28.0
35,186334,Business Owner,Masters,Rural,Rented,Upper,Single,Arranged,0,24.0
39,148162,Government Officer,PhD,Tier-3,Own,Upper-Middle,Single,Love,1,32.0
38,52850,CA,Bachelors,Rural,Rented,Middle,Single,Love,0,15.5
32,44470,Software Engineer,Masters,Tier-2,Rented,Upper,Divorced,Love,0,13.0
32,22645,Business Owner,Bachelors,Tier-3,Rented,Upper,Single,Arranged,0,16.0
37,55466,Doctor,Bachelors,Rural,Own,Upper,Single,Love,0,19.0
31,61594,Doctor,Masters,Tier-3,Own,Lower,Divorced,Love,0,16.5
36,180431,Government Officer,Diploma,Tier-2,Own,Upper-Middle,Married,Love,1,22.0
39,193658,Government Officer,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,1,31.5
40,24540,Software Engineer,Masters,Rural,Rented,Upper,Divorced,Arranged,0,12.0
35,183303,Business Owner,Masters,Rural,Own,Middle,Divorced,Arranged,0,22.0
31,144606,Business Owner,PhD,Tier-3,Own,Upper,Divorced,Arranged,0,22.0
24,130904,Private Job,Diploma,Rural,Rented,Upper,Married,Love,0,6.5
40,149625,Government Officer,Masters,Rural,Own,Upper-Middle,Married,Arranged,1,22.0
